"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.124,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.121,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.117,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.115,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.113,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.112,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.112,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.108,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.105,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.105,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.101,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.099,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.097,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.095,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.094,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.092,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.09,
"OECD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.089,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.146,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.145,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.145,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.144,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.142,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.139,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.135,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.133,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.133,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.134,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.13,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.128,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.125,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.123,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.119,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.115,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.113,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.112,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.11,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.11,
"G20","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.096,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.088,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.092,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.083,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.068,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.069,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.066,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.065,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.071,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.068,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.068,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.071,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.068,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.086,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.075,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.068,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.066,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.079,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.077,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.071,
"AGO","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.263,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.264,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.26,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.248,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.266,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.262,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.26,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.261,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.245,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.242,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.238,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.218,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.241,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.221,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.228,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.218,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.21,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.208,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.219,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.239,
"BHR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.12,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.123,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.125,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.125,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.124,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.141,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.144,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.14,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.144,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.146,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.142,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.137,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.139,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.135,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.141,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.152,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.149,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.147,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.139,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.141,
"BEN","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.095,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.11,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.109,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.106,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.112,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.109,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.106,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.102,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.103,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.107,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.109,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.113,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.107,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.111,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.106,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.108,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.108,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.105,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.103,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.095,
"BOL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.092,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.087,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.083,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.084,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.082,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.08,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.078,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.079,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.085,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.084,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.075,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.084,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.08,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.082,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.086,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.077,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.077,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.079,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.071,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.07,
"BWA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.143,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.144,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.142,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.138,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.137,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.123,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.111,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.109,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.115,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.112,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.114,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.114,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.113,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.116,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.116,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.113,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.11,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.109,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.107,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.109,
"CMR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.059,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.059,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.069,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.074,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.073,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.088,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.084,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.084,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.086,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.085,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.111,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.116,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.123,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.114,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.124,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.145,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.152,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.165,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.179,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.195,
"COG","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.063,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.064,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.065,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.074,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.072,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.072,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.071,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.068,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.069,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.066,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.064,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.063,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.065,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.063,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.06,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.056,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.053,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.051,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.053,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.053,
"CRI","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.052,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.092,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.1,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.096,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.133,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.136,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.131,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.139,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.136,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.121,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.105,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.126,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.124,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.117,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.108,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.09,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.088,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.084,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.079,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.075,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.078,
"CIV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.085,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.078,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.075,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.069,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.059,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.052,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.047,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.047,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.045,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.048,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.045,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.045,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.041,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.042,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.041,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.04,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.037,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.035,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.032,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.036,
"CUB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.187,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.18,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.184,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.189,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.196,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.195,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.167,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.189,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.141,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.147,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.116,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.117,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.089,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.096,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.077,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.086,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.148,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.139,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.151,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.145,
"PRK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.488,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.491,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.482,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.47,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.46,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.453,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.442,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.431,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.432,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.418,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.415,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.479,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.464,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.445,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.419,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.419,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.406,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.388,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.378,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.377,
"COD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.092,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.096,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.088,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.083,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.079,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.075,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.073,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.068,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.066,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.064,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.063,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.063,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.059,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.054,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.055,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.055,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.052,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.051,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.05,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.047,
"DOM","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.086,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.089,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.096,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.091,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.094,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.088,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.095,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.079,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.087,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.089,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.087,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.082,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.082,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.087,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.084,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.081,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.082,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.08,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.084,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.08,
"ECU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"SLV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.093,
"SLV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.094,
"SLV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.099,
"SLV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.099,
"SLV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.099,
"SLV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.101,
"SLV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.101,
"SLV","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.1,
